"12693","Arminia Bielefeld","1. FC Nuernberg",3,1,23,2004,2005-02-26 09:30:00
"12694","Schalke 04","Hannover 96",1,0,23,2004,2005-02-27 11:30:00
"12695","Bayer Leverkusen","VfB Stuttgart",1,1,23,2004,2005-02-27 11:30:00
"12696","1. FSV Mainz 05","SC Freiburg",5,0,24,2004,2005-03-05 09:30:00
"12697","VfB Stuttgart","Arminia Bielefeld",2,1,24,2004,2005-03-05 09:30:00
"12698","Hamburger SV","Bayer Leverkusen",1,0,24,2004,2005-03-05 09:30:00
"12699","Borussia Moenchengladbach","VfL Wolfsburg",1,0,24,2004,2005-03-05 09:30:00
"12700","Hannover 96","Hansa Rostock",0,1,24,2004,2005-03-05 09:30:00
"12701","VfL Bochum","Schalke 04",0,2,24,2004,2005-03-05 09:30:00
"12702","Bayern Muenchen","Werder Bremen",1,0,24,2004,2005-03-05 09:30:00
"12703","Hertha BSC Berlin","1. FC Kaiserslautern",1,1,24,2004,2005-03-06 11:30:00
"12704","1. FC Nuernberg","Borussia Dortmund",2,2,24,2004,2005-03-06 11:30:00
"12705","Werder Bremen","1. FSV Mainz 05",0,0,25,2004,2005-03-12 09:30:00
"12706","Hansa Rostock","VfL Bochum",3,1,25,2004,2005-03-12 09:30:00
"12707","VfL Wolfsburg","Hannover 96",1,0,25,2004,2005-03-12 09:30:00
"12708","1. FC Kaiserslautern","Borussia Moenchengladbach",1,0,25,2004,2005-03-12 09:30:00
"12709","Bayer Leverkusen","Hertha BSC Berlin",3,3,25,2004,2005-03-12 09:30:00
"12710","Arminia Bielefeld","Hamburger SV",3,4,25,2004,2005-03-12 09:30:00
"12711","SC Freiburg","1. FC Nuernberg",2,3,25,2004,2005-03-12 09:30:00
"12712","Schalke 04","Bayern Muenchen",1,0,25,2004,2005-03-13 11:30:00
"12713","Borussia Dortmund","VfB Stuttgart",0,2,25,2004,2005-03-13 11:30:00
"12714","Bayer Leverkusen","1. FC Kaiserslautern",2,0,26,2004,2005-03-19 09:30:00
"12715","Hamburger SV","Borussia Dortmund",2,3,26,2004,2005-03-19 09:30:00
"12716","Hertha BSC Berlin","Arminia Bielefeld",3,0,26,2004,2005-03-19 09:30:00
"12717","Hannover 96","Borussia Moenchengladbach",2,1,26,2004,2005-03-19 09:30:00
"12718","VfL Bochum","VfL Wolfsburg",5,1,26,2004,2005-03-19 09:30:00
"12719","Bayern Muenchen","Hansa Rostock",3,1,26,2004,2005-03-19 09:30:00
"12720","1. FC Nuernberg","Werder Bremen",1,2,26,2004,2005-03-19 09:30:00
"12721","VfB Stuttgart","SC Freiburg",1,0,26,2004,2005-03-20 11:30:00
"12722","1. FSV Mainz 05","Schalke 04",2,1,26,2004,2005-03-20 11:30:00
"12723","Hansa Rostock","1. FSV Mainz 05",2,0,27,2004,2005-04-02 08:30:00
"12724","VfL Wolfsburg","Bayern Muenchen",0,3,27,2004,2005-04-02 08:30:00
"12725","1. FC Kaiserslautern","Hannover 96",0,2,27,2004,2005-04-02 08:30:00
"12726","Arminia Bielefeld","Bayer Leverkusen",1,0,27,2004,2005-04-02 08:30:00
"12727","SC Freiburg","Hamburger SV",1,1,27,2004,2005-04-02 08:30:00
"12728","Werder Bremen","VfB Stuttgart",1,2,27,2004,2005-04-02 08:30:00
"12729","Schalke 04","1. FC Nuernberg",4,1,27,2004,2005-04-02 08:30:00
"12730","Borussia Moenchengladbach","VfL Bochum",2,2,27,2004,2005-04-03 11:30:00
"12731","Borussia Dortmund","Hertha BSC Berlin",2,1,27,2004,2005-04-03 11:30:00
"12732","Hertha BSC Berlin","SC Freiburg",3,1,28,2004,2005-04-09 09:30:00
"12733","Bayer Leverkusen","Borussia Dortmund",0,1,28,2004,2005-04-09 09:30:00
"12734","VfL Bochum","Hannover 96",1,0,28,2004,2005-04-09 09:30:00
"12735","Bayern Muenchen","Borussia Moenchengladbach",2,1,28,2004,2005-04-09 09:30:00
"12736","1. FSV Mainz 05","VfL Wolfsburg",0,2,28,2004,2005-04-09 09:30:00
"12737","VfB Stuttgart","Schalke 04",3,0,28,2004,2005-04-09 09:30:00
"12738","Hamburger SV","Werder Bremen",1,2,28,2004,2005-04-09 09:30:00
"12739","Arminia Bielefeld","1. FC Kaiserslautern",0,2,28,2004,2005-04-10 11:30:00
"12740","1. FC Nuernberg","Hansa Rostock",3,0,28,2004,2005-04-10 11:30:00
"12741","Borussia Moenchengladbach","1. FSV Mainz 05",1,1,29,2004,2005-04-16 09:30:00
"12742","Hannover 96","Bayern Muenchen",0,1,29,2004,2005-04-16 09:30:00
"12743","Borussia Dortmund","Arminia Bielefeld",1,1,29,2004,2005-04-16 09:30:00
"12744","SC Freiburg","Bayer Leverkusen",1,3,29,2004,2005-04-16 09:30:00
"12745","Werder Bremen","Hertha BSC Berlin",0,1,29,2004,2005-04-16 09:30:00
"12746","Schalke 04","Hamburger SV",1,2,29,2004,2005-04-16 09:30:00
"12747","Hansa Rostock","VfB Stuttgart",2,1,29,2004,2005-04-16 09:30:00
"12748","1. FC Kaiserslautern","VfL Bochum",1,2,29,2004,2005-04-17 11:30:00
"12749","VfL Wolfsburg","1. FC Nuernberg",0,1,29,2004,2005-04-17 11:30:00
"12750","Borussia Dortmund","1. FC Kaiserslautern",4,2,30,2004,2005-04-23 09:30:00
"12751","Arminia Bielefeld","SC Freiburg",3,1,30,2004,2005-04-23 09:30:00
"12752","Bayern Muenchen","VfL Bochum",3,1,30,2004,2005-04-23 09:30:00
"12753","1. FSV Mainz 05","Hannover 96",2,0,30,2004,2005-04-23 09:30:00
"12754","VfB Stuttgart","VfL Wolfsburg",0,0,30,2004,2005-04-23 09:30:00
"12755","Hamburger SV","Hansa Rostock",3,0,30,2004,2005-04-23 09:30:00
"12756","Hertha BSC Berlin","Schalke 04",4,1,30,2004,2005-04-23 09:30:00
"12757","1. FC Nuernberg","Borussia Moenchengladbach",0,0,30,2004,2005-04-24 11:30:00
"12758","Bayer Leverkusen","Werder Bremen",2,1,30,2004,2005-04-24 11:30:00
"12759","VfL Bochum","1. FSV Mainz 05",2,6,31,2004,2005-04-30 09:30:00
"12760","1. FC Kaiserslautern","Bayern Muenchen",0,4,31,2004,2005-04-30 09:30:00
"12761","SC Freiburg","Borussia Dortmund",2,2,31,2004,2005-04-30 09:30:00
"12762","Werder Bremen","Arminia Bielefeld",3,0,31,2004,2005-04-30 09:30:00
"12763","Schalke 04","Bayer Leverkusen",3,3,31,2004,2005-04-30 09:30:00
"12764","Hansa Rostock","Hertha BSC Berlin",2,1,31,2004,2005-04-30 09:30:00
"12765","Borussia Moenchengladbach","VfB Stuttgart",2,0,31,2004,2005-04-30 09:30:00
"12766","VfL Wolfsburg","Hamburger SV",1,0,31,2004,2005-05-01 11:30:00
"12767","Hannover 96","1. FC Nuernberg",1,0,31,2004,2005-05-01 11:30:00
"12768","SC Freiburg","1. FC Kaiserslautern",1,2,32,2004,2005-05-07 09:30:00
"12769","1. FSV Mainz 05","Bayern Muenchen",2,4,32,2004,2005-05-07 09:30:00
"12770","1. FC Nuernberg","VfL Bochum",2,1,32,2004,2005-05-07 09:30:00
"12771","VfB Stuttgart","Hannover 96",1,0,32,2004,2005-05-07 09:30:00
"12772","Hertha BSC Berlin","VfL Wolfsburg",3,1,32,2004,2005-05-07 09:30:00
"12773","Bayer Leverkusen","Hansa Rostock",3,0,32,2004,2005-05-07 09:30:00
"12774","Arminia Bielefeld","Schalke 04",0,2,32,2004,2005-05-07 09:30:00
"12775","Hamburger SV","Borussia Moenchengladbach",0,0,32,2004,2005-05-08 11:30:00
"12776","Borussia Dortmund","Werder Bremen",1,0,32,2004,2005-05-08 11:30:00
"12777","1. FSV Mainz 05","1. FC Kaiserslautern",3,2,33,2004,2005-05-14 09:30:00
"12778","Werder Bremen","SC Freiburg",4,1,33,2004,2005-05-14 09:30:00
"12779","Schalke 04","Borussia Dortmund",1,2,33,2004,2005-05-14 09:30:00
"12780","Hansa Rostock","Arminia Bielefeld",1,1,33,2004,2005-05-14 09:30:00
"12781","VfL Wolfsburg","Bayer Leverkusen",2,2,33,2004,2005-05-14 09:30:00
"12782","Borussia Moenchengladbach","Hertha BSC Berlin",0,0,33,2004,2005-05-14 09:30:00
"12783","Hannover 96","Hamburger SV",2,1,33,2004,2005-05-14 09:30:00
"12784","VfL Bochum","VfB Stuttgart",2,0,33,2004,2005-05-14 09:30:00
"12785","Bayern Muenchen","1. FC Nuernberg",6,3,33,2004,2005-05-14 09:30:00
"12786","1. FC Nuernberg","1. FSV Mainz 05",1,2,34,2004,2005-05-21 09:30:00
"12787","VfB Stuttgart","Bayern Muenchen",1,3,34,2004,2005-05-21 09:30:00
"12788","Hamburger SV","VfL Bochum",0,1,34,2004,2005-05-21 09:30:00
"12789","Hertha BSC Berlin","Hannover 96",0,0,34,2004,2005-05-21 09:30:00
"12790","Bayer Leverkusen","Borussia Moenchengladbach",5,1,34,2004,2005-05-21 09:30:00
"12791","Arminia Bielefeld","VfL Wolfsburg",1,2,34,2004,2005-05-21 09:30:00
"12792","Borussia Dortmund","Hansa Rostock",2,1,34,2004,2005-05-21 09:30:00
"12793","SC Freiburg","Schalke 04",2,3,34,2004,2005-05-21 09:30:00
"12794","1. FC Kaiserslautern","Werder Bremen",1,2,34,2004,2005-05-21 09:30:00
"12795","Bayern Muenchen","Borussia Moenchengladbach",3,0,1,2005,2005-08-05 14:30:00
"12796","Hamburger SV","1. FC Nuernberg",3,0,1,2005,2005-08-06 09:30:00
"12797","1. FC Koeln","1. FSV Mainz 05",1,0,1,2005,2005-08-06 09:30:00
"12798","MSV Duisburg","VfB Stuttgart",1,1,1,2005,2005-08-06 09:30:00
"12799","VfL Wolfsburg","Borussia Dortmund",2,2,1,2005,2005-08-06 09:30:00
"12800","Hannover 96","Hertha BSC Berlin",2,2,1,2005,2005-08-06 09:30:00
"12801","Werder Bremen","Arminia Bielefeld",5,2,1,2005,2005-08-06 09:30:00
"12802","Schalke 04","1. FC Kaiserslautern",2,1,1,2005,2005-08-07 11:30:00
"12803","Eintracht Frankfurt","Bayer Leverkusen",1,4,1,2005,2005-08-07 11:30:00
"12804","Hertha BSC Berlin","Eintracht Frankfurt",2,0,2,2005,2005-08-13 09:30:00
"12805","Bayer Leverkusen","Bayern Muenchen",2,5,2,2005,2005-08-13 09:30:00
"12806","Borussia Moenchengladbach","VfL Wolfsburg",1,1,2,2005,2005-08-13 09:30:00
"12807","Borussia Dortmund","Schalke 04",1,2,2,2005,2005-08-13 09:30:00
"12808","1. FC Kaiserslautern","MSV Duisburg",5,3,2,2005,2005-08-13 09:30:00
"12809","Arminia Bielefeld","Hamburger SV",0,2,2,2005,2005-08-13 09:30:00
"12810","1. FC Nuernberg","Hannover 96",1,1,2,2005,2005-08-13 09:30:00
"12811","VfB Stuttgart","1. FC Koeln",2,3,2,2005,2005-08-14 11:30:00
"12812","1. FSV Mainz 05","Werder Bremen",0,2,2,2005,2005-08-14 11:30:00
"12813","Hamburger SV","Hannover 96",1,1,3,2005,2005-08-27 09:30:00
"12814","1. FC Koeln","1. FC Kaiserslautern",2,3,3,2005,2005-08-27 09:30:00
"12815","Schalke 04","Borussia Moenchengladbach",1,1,3,2005,2005-08-27 09:30:00
"12816","VfL Wolfsburg","Bayer Leverkusen",2,1,3,2005,2005-08-27 09:30:00
"12817","Bayern Muenchen","Hertha BSC Berlin",3,0,3,2005,2005-08-27 09:30:00
"12818","Eintracht Frankfurt","1. FC Nuernberg",1,0,3,2005,2005-08-27 09:30:00
"12819","Werder Bremen","VfB Stuttgart",1,1,3,2005,2005-08-27 09:30:00
"12820","MSV Duisburg","Borussia Dortmund",1,1,3,2005,2005-08-28 11:30:00
"12821","Arminia Bielefeld","1. FSV Mainz 05",2,0,3,2005,2005-08-28 11:30:00
"12822","Bayer Leverkusen","Schalke 04",1,1,4,2005,2005-09-10 09:30:00
"12823","Borussia Moenchengladbach","MSV Duisburg",2,1,4,2005,2005-09-10 09:30:00
"12824","1. FC Kaiserslautern","Werder Bremen",1,5,4,2005,2005-09-10 09:30:00
"12825","VfB Stuttgart","Arminia Bielefeld",1,1,4,2005,2005-09-10 09:30:00
"12826","1. FSV Mainz 05","Hamburger SV",1,3,4,2005,2005-09-10 09:30:00
"12827","Hannover 96","Eintracht Frankfurt",2,0,4,2005,2005-09-10 09:30:00
"12828","1. FC Nuernberg","Bayern Muenchen",1,2,4,2005,2005-09-10 09:30:00
"12829","Hertha BSC Berlin","VfL Wolfsburg",3,0,4,2005,2005-09-11 11:30:00
"12830","Borussia Dortmund","1. FC Koeln",2,1,4,2005,2005-09-11 11:30:00
"12831","Hamburger SV","Eintracht Frankfurt",1,1,5,2005,2005-09-17 09:30:00
"12832","1. FC Koeln","Borussia Moenchengladbach",2,1,5,2005,2005-09-17 09:30:00
"12833","VfL Wolfsburg","1. FC Nuernberg",1,1,5,2005,2005-09-17 09:30:00
"12834","Bayern Muenchen","Hannover 96",1,0,5,2005,2005-09-17 09:30:00
"12835","1. FSV Mainz 05","VfB Stuttgart",1,2,5,2005,2005-09-17 09:30:00
"12836","Arminia Bielefeld","1. FC Kaiserslautern",0,0,5,2005,2005-09-17 09:30:00
"12837","Werder Bremen","Borussia Dortmund",3,2,5,2005,2005-09-17 09:30:00
"12838","MSV Duisburg","Bayer Leverkusen",1,3,5,2005,2005-09-18 11:30:00
"12839","Schalke 04","Hertha BSC Berlin",0,0,5,2005,2005-09-18 11:30:00
"12840","Borussia Moenchengladbach","Werder Bremen",2,1,6,2005,2005-09-20 14:00:00
"12841","Borussia Dortmund","Arminia Bielefeld",2,0,6,2005,2005-09-20 14:00:00
"12842","Eintracht Frankfurt","Bayern Muenchen",0,1,6,2005,2005-09-20 14:00:00
"12843","Hannover 96","VfL Wolfsburg",2,4,6,2005,2005-09-20 14:00:00
"12844","Hertha BSC Berlin","MSV Duisburg",3,2,6,2005,2005-09-21 14:00:00
"12845","Bayer Leverkusen","1. FC Koeln",2,1,6,2005,2005-09-21 14:00:00
"12846","1. FC Kaiserslautern","1. FSV Mainz 05",0,2,6,2005,2005-09-21 14:00:00
"12847","VfB Stuttgart","Hamburger SV",1,2,6,2005,2005-09-21 14:00:00
"12848","1. FC Nuernberg","Schalke 04",1,1,6,2005,2005-09-21 14:00:00
"12849","Hamburger SV","Bayern Muenchen",2,0,7,2005,2005-09-24 09:30:00
"12850","MSV Duisburg","1. FC Nuernberg",1,0,7,2005,2005-09-24 09:30:00
"12851","Schalke 04","Hannover 96",2,0,7,2005,2005-09-24 09:30:00
"12852","VfL Wolfsburg","Eintracht Frankfurt",1,0,7,2005,2005-09-24 09:30:00
"12853","1. FSV Mainz 05","Borussia Dortmund",1,1,7,2005,2005-09-24 09:30:00
"12854","Arminia Bielefeld","Borussia Moenchengladbach",0,2,7,2005,2005-09-24 09:30:00
"12855","Werder Bremen","Bayer Leverkusen",2,1,7,2005,2005-09-24 09:30:00
"12856","1. FC Koeln","Hertha BSC Berlin",0,1,7,2005,2005-09-25 11:30:00
"12857","VfB Stuttgart","1. FC Kaiserslautern",1,0,7,2005,2005-09-25 11:30:00
"12858","Hertha BSC Berlin","Werder Bremen",1,2,8,2005,2005-10-01 09:30:00
"12859","Bayer Leverkusen","Arminia Bielefeld",1,1,8,2005,2005-10-01 09:30:00
"12860","Borussia Moenchengladbach","1. FSV Mainz 05",1,0,8,2005,2005-10-01 09:30:00
"12861","Bayern Muenchen","VfL Wolfsburg",2,0,8,2005,2005-10-01 09:30:00
"12862","Eintracht Frankfurt","Schalke 04",0,1,8,2005,2005-10-01 09:30:00
"12863","Hannover 96","MSV Duisburg",1,1,8,2005,2005-10-01 09:30:00
"12864","1. FC Nuernberg","1. FC Koeln",2,1,8,2005,2005-10-01 09:30:00
"12865","Borussia Dortmund","VfB Stuttgart",0,0,8,2005,2005-10-02 11:30:00
"12866","1. FC Kaiserslautern","Hamburger SV",0,3,8,2005,2005-10-02 11:30:00
"12867","Hamburger SV","VfL Wolfsburg",0,1,9,2005,2005-10-15 09:30:00
"12868","Schalke 04","Bayern Muenchen",1,1,9,2005,2005-10-15 09:30:00
"12869","1. FC Kaiserslautern","Borussia Dortmund",3,3,9,2005,2005-10-15 09:30:00
"12870","VfB Stuttgart","Borussia Moenchengladbach",1,1,9,2005,2005-10-15 09:30:00
"12871","1. FSV Mainz 05","Bayer Leverkusen",3,1,9,2005,2005-10-15 09:30:00
"12872","Arminia Bielefeld","Hertha BSC Berlin",3,0,9,2005,2005-10-15 09:30:00
"12873","Werder Bremen","1. FC Nuernberg",6,2,9,2005,2005-10-15 09:30:00
"12874","1. FC Koeln","Hannover 96",1,4,9,2005,2005-10-16 11:30:00
"12875","MSV Duisburg","Eintracht Frankfurt",0,1,9,2005,2005-10-16 11:30:00
"12876","Hertha BSC Berlin","1. FSV Mainz 05",3,1,10,2005,2005-10-22 09:30:00
"12877","Borussia Moenchengladbach","1. FC Kaiserslautern",4,1,10,2005,2005-10-22 09:30:00
"12878","VfL Wolfsburg","Schalke 04",0,0,10,2005,2005-10-22 09:30:00
"12879","Bayern Muenchen","MSV Duisburg",4,0,10,2005,2005-10-22 09:30:00
"12880","Eintracht Frankfurt","1. FC Koeln",6,3,10,2005,2005-10-22 09:30:00
"12881","Hannover 96","Werder Bremen",0,0,10,2005,2005-10-22 09:30:00
"12882","1. FC Nuernberg","Arminia Bielefeld",2,3,10,2005,2005-10-22 09:30:00
"12883","Bayer Leverkusen","VfB Stuttgart",1,1,10,2005,2005-10-23 11:30:00
"12884","Borussia Dortmund","Hamburger SV",1,1,10,2005,2005-10-23 11:30:00
"12885","Hamburger SV","Schalke 04",1,0,11,2005,2005-10-29 09:30:00
"12886","1. FC Koeln","Bayern Muenchen",1,2,11,2005,2005-10-29 09:30:00
"12887","MSV Duisburg","VfL Wolfsburg",1,0,11,2005,2005-10-29 09:30:00
"12888","Borussia Dortmund","Borussia Moenchengladbach",2,1,11,2005,2005-10-29 09:30:00
"12889","1. FC Kaiserslautern","Bayer Leverkusen",2,2,11,2005,2005-10-29 09:30:00
"12890","VfB Stuttgart","Hertha BSC Berlin",3,3,11,2005,2005-10-29 09:30:00
"12891","Werder Bremen","Eintracht Frankfurt",4,1,11,2005,2005-10-29 09:30:00
"12892","1. FSV Mainz 05","1. FC Nuernberg",4,1,11,2005,2005-10-30 11:30:00
"12893","Arminia Bielefeld","Hannover 96",4,1,11,2005,2005-10-30 11:30:00
"12894","Hertha BSC Berlin","1. FC Kaiserslautern",3,0,12,2005,2005-11-05 09:30:00
"12895","Bayer Leverkusen","Borussia Dortmund",2,1,12,2005,2005-11-05 09:30:00
"12896","Schalke 04","MSV Duisburg",3,0,12,2005,2005-11-05 09:30:00
"12897","VfL Wolfsburg","1. FC Koeln",1,1,12,2005,2005-11-05 09:30:00
"12898","Bayern Muenchen","Werder Bremen",3,1,12,2005,2005-11-05 09:30:00
"12899","Eintracht Frankfurt","Arminia Bielefeld",3,0,12,2005,2005-11-05 09:30:00
"12900","Hannover 96","1. FSV Mainz 05",2,2,12,2005,2005-11-05 09:30:00
"12901","Borussia Moenchengladbach","Hamburger SV",0,0,12,2005,2005-11-06 11:30:00
"12902","1. FC Nuernberg","VfB Stuttgart",0,1,12,2005,2005-11-06 11:30:00
"12903","1. FC Koeln","Schalke 04",2,2,13,2005,2005-11-19 09:30:00
"12904","Borussia Moenchengladbach","Bayer Leverkusen",1,1,13,2005,2005-11-19 09:30:00
"12905","Borussia Dortmund","Hertha BSC Berlin",2,0,13,2005,2005-11-19 09:30:00
"12906","1. FC Kaiserslautern","1. FC Nuernberg",1,3,13,2005,2005-11-19 09:30:00
"12907","1. FSV Mainz 05","Eintracht Frankfurt",2,2,13,2005,2005-11-19 09:30:00
"12908","Arminia Bielefeld","Bayern Muenchen",1,2,13,2005,2005-11-19 09:30:00
"12909","Werder Bremen","VfL Wolfsburg",6,1,13,2005,2005-11-19 09:30:00
"12910","Hamburger SV","MSV Duisburg",2,0,13,2005,2005-11-20 11:30:00
"12911","VfB Stuttgart","Hannover 96",2,2,13,2005,2005-11-20 11:30:00
"12912","Bayer Leverkusen","Hamburger SV",0,1,14,2005,2005-11-26 09:30:00
"12913","Schalke 04","Werder Bremen",2,1,14,2005,2005-11-26 09:30:00
"12914","VfL Wolfsburg","Arminia Bielefeld",0,0,14,2005,2005-11-26 09:30:00
"12915","Bayern Muenchen","1. FSV Mainz 05",2,1,14,2005,2005-11-26 09:30:00
"12916","Hannover 96","1. FC Kaiserslautern",5,1,14,2005,2005-11-26 09:30:00
"12917","1. FC Nuernberg","Borussia Dortmund",1,2,14,2005,2005-11-26 09:30:00
"12918","Hertha BSC Berlin","Borussia Moenchengladbach",2,2,14,2005,2005-11-27 11:30:00
"12919","Eintracht Frankfurt","VfB Stuttgart",1,1,14,2005,2005-11-27 11:30:00
"12920","MSV Duisburg","1. FC Koeln",1,1,14,2005,2005-12-06 12:00:00
"12921","Hamburger SV","1. FC Koeln",3,1,15,2005,2005-12-03 09:30:00
"12922","Borussia Moenchengladbach","1. FC Nuernberg",0,1,15,2005,2005-12-03 09:30:00
"12923","Borussia Dortmund","Hannover 96",0,2,15,2005,2005-12-03 09:30:00
"12924","VfB Stuttgart","Bayern Muenchen",0,0,15,2005,2005-12-03 09:30:00
"12925","Arminia Bielefeld","Schalke 04",0,1,15,2005,2005-12-03 09:30:00
"12926","Werder Bremen","MSV Duisburg",2,0,15,2005,2005-12-03 09:30:00
"12927","Bayer Leverkusen","Hertha BSC Berlin",1,2,15,2005,2005-12-04 11:30:00
"12928","1. FSV Mainz 05","VfL Wolfsburg",5,1,15,2005,2005-12-04 11:30:00
"12929","1. FC Kaiserslautern","Eintracht Frankfurt",1,2,15,2005,2005-12-14 12:00:00
"12930","Hamburger SV","Hertha BSC Berlin",2,1,16,2005,2005-12-10 09:30:00
"12931","MSV Duisburg","Arminia Bielefeld",1,1,16,2005,2005-12-10 09:30:00
"12932","Schalke 04","1. FSV Mainz 05",1,0,16,2005,2005-12-10 09:30:00
"12933","VfL Wolfsburg","VfB Stuttgart",0,1,16,2005,2005-12-10 09:30:00
"12934","Eintracht Frankfurt","Borussia Dortmund",2,0,16,2005,2005-12-10 09:30:00
"12935","Hannover 96","Borussia Moenchengladbach",1,1,16,2005,2005-12-10 09:30:00
"12936","1. FC Nuernberg","Bayer Leverkusen",1,1,16,2005,2005-12-10 09:30:00
"12937","1. FC Koeln","Werder Bremen",1,4,16,2005,2005-12-11 11:30:00
"12938","Bayern Muenchen","1. FC Kaiserslautern",2,1,16,2005,2005-12-11 11:30:00
"12939","Bayer Leverkusen","Hannover 96",0,0,17,2005,2005-12-17 09:30:00
"12940","Borussia Moenchengladbach","Eintracht Frankfurt",4,3,17,2005,2005-12-17 09:30:00
"12941","Borussia Dortmund","Bayern Muenchen",1,2,17,2005,2005-12-17 09:30:00
"12942","1. FC Kaiserslautern","VfL Wolfsburg",3,2,17,2005,2005-12-17 09:30:00
"12943","VfB Stuttgart","Schalke 04",2,0,17,2005,2005-12-17 09:30:00
"12944","1. FSV Mainz 05","MSV Duisburg",1,1,17,2005,2005-12-17 09:30:00
"12945","Arminia Bielefeld","1. FC Koeln",3,2,17,2005,2005-12-17 09:30:00
"12946","Hertha BSC Berlin","1. FC Nuernberg",1,1,17,2005,2005-12-18 11:30:00
"12947","Werder Bremen","Hamburger SV",1,1,17,2005,2005-12-18 11:30:00
"12948","Borussia Moenchengladbach","Bayern Muenchen",1,3,18,2005,2006-01-27 14:30:00
"12949","1. FC Nuernberg","Hamburger SV",2,1,18,2005,2006-01-28 09:30:00
"12950","1. FSV Mainz 05","1. FC Koeln",4,2,18,2005,2006-01-28 09:30:00
"12951","VfB Stuttgart","MSV Duisburg",0,1,18,2005,2006-01-28 09:30:00
"12952","Borussia Dortmund","VfL Wolfsburg",3,2,18,2005,2006-01-28 09:30:00
"12953","Bayer Leverkusen","Eintracht Frankfurt",2,1,18,2005,2006-01-28 09:30:00
"12954","Hertha BSC Berlin","Hannover 96",1,1,18,2005,2006-01-28 09:30:00
"12955","1. FC Kaiserslautern","Schalke 04",0,2,18,2005,2006-01-29 11:30:00
"12956","Arminia Bielefeld","Werder Bremen",0,1,18,2005,2006-01-29 11:30:00
"12957","Eintracht Frankfurt","Hertha BSC Berlin",1,1,19,2005,2006-02-04 09:30:00
"12958","Bayern Muenchen","Bayer Leverkusen",1,0,19,2005,2006-02-04 09:30:00
"12959","Schalke 04","Borussia Dortmund",0,0,19,2005,2006-02-04 09:30:00
"12960","MSV Duisburg","1. FC Kaiserslautern",2,2,19,2005,2006-02-04 09:30:00
"12961","1. FC Koeln","VfB Stuttgart",0,0,19,2005,2006-02-04 09:30:00
"12962","Werder Bremen","1. FSV Mainz 05",4,2,19,2005,2006-02-04 09:30:00
"12963","Hamburger SV","Arminia Bielefeld",2,1,19,2005,2006-02-04 09:30:00
"12964","VfL Wolfsburg","Borussia Moenchengladbach",2,0,19,2005,2006-02-05 11:30:00
"12965","Hannover 96","1. FC Nuernberg",1,1,19,2005,2006-02-05 11:30:00
"12966","1. FC Kaiserslautern","1. FC Koeln",2,2,20,2005,2006-02-07 14:00:00
"12967","Borussia Dortmund","MSV Duisburg",2,0,20,2005,2006-02-07 14:00:00
"12968","Hertha BSC Berlin","Bayern Muenchen",0,0,20,2005,2006-02-07 14:00:00
"12969","1. FSV Mainz 05","Arminia Bielefeld",1,1,20,2005,2006-02-07 14:00:00
"12970","Hannover 96","Hamburger SV",2,1,20,2005,2006-02-08 14:00:00
"12971","Borussia Moenchengladbach","Schalke 04",0,0,20,2005,2006-02-08 14:00:00
"12972","Bayer Leverkusen","VfL Wolfsburg",4,0,20,2005,2006-02-08 14:00:00
"12973","1. FC Nuernberg","Eintracht Frankfurt",0,1,20,2005,2006-02-08 14:00:00
"12974","VfB Stuttgart","Werder Bremen",0,0,20,2005,2006-02-08 14:00:00
"12975","VfL Wolfsburg","Hertha BSC Berlin",1,1,21,2005,2006-02-11 09:30:00
"12976","Schalke 04","Bayer Leverkusen",7,4,21,2005,2006-02-11 09:30:00
"12977","MSV Duisburg","Borussia Moenchengladbach",1,1,21,2005,2006-02-11 09:30:00
"12978","Werder Bremen","1. FC Kaiserslautern",0,2,21,2005,2006-02-11 09:30:00
"12979","Arminia Bielefeld","VfB Stuttgart",2,1,21,2005,2006-02-11 09:30:00
"12980","Hamburger SV","1. FSV Mainz 05",1,0,21,2005,2006-02-11 09:30:00
"12981","Eintracht Frankfurt","Hannover 96",0,1,21,2005,2006-02-11 09:30:00
"12982","1. FC Koeln","Borussia Dortmund",0,0,21,2005,2006-02-12 11:30:00
"12983","Bayern Muenchen","1. FC Nuernberg",2,1,21,2005,2006-02-12 11:30:00
"12984","Borussia Moenchengladbach","1. FC Koeln",2,0,22,2005,2006-02-18 09:30:00
"12985","Bayer Leverkusen","MSV Duisburg",3,2,22,2005,2006-02-18 09:30:00
"12986","Hertha BSC Berlin","Schalke 04",1,2,22,2005,2006-02-18 09:30:00
"12987","1. FC Nuernberg","VfL Wolfsburg",1,0,22,2005,2006-02-18 09:30:00
"12988","Hannover 96","Bayern Muenchen",1,1,22,2005,2006-02-18 09:30:00
"12989","1. FC Kaiserslautern","Arminia Bielefeld",2,0,22,2005,2006-02-18 09:30:00
"12990","Borussia Dortmund","Werder Bremen",0,1,22,2005,2006-02-18 09:30:00
"12991","Eintracht Frankfurt","Hamburger SV",1,2,22,2005,2006-02-19 11:30:00
"12992","VfB Stuttgart","1. FSV Mainz 05",2,1,22,2005,2006-02-19 11:30:00
"12993","1. FC Koeln","Bayer Leverkusen",0,3,23,2005,2006-02-25 09:30:00
"12994","Werder Bremen","Borussia Moenchengladbach",2,0,23,2005,2006-02-25 09:30:00
